time,backRightPower,backLeftPower,frontLeftPower,frontRightPower,isClampAtMax,targetElevatorPosition,plastic_clampState,basketState,targetArmPosition
21.353903188,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,SIDE_INTAKE
21.396892234,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
21.445322322,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
21.510248787,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
21.552083416,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
21.593681795,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
21.639294091,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
21.68916618,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
21.732055184,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
21.774447771,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,OPEN,HIGH
21.820556776,0.5212627940000001,-0.5212627940000001,0.5212627940000001,-0.5212627940000001,true,DEFAULT,CLOSED,OPEN,HIGH
21.863481364,0.5442780670000005,-0.5442780670000005,0.5442780670000005,-0.5442780670000005,true,DEFAULT,CLOSED,OPEN,HIGH
21.913344994,0.5659350485000001,-0.5659350485000001,0.5659350485000001,-0.5659350485000001,true,DEFAULT,CLOSED,OPEN,HIGH
21.961906915,0.5906495715000002,-0.5906495715000002,0.5906495715000002,-0.5906495715000002,true,DEFAULT,CLOSED,OPEN,HIGH
22.017816504,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,OPEN,HIGH
22.064805759,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,OPEN,HIGH
22.105380096,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,OPEN,HIGH
22.153022101,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,OPEN,HIGH
22.200815773,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
22.242439818,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
22.287397031,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
22.331674661,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
22.371394415,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
22.416081544,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
22.455185007,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
22.503304178,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
22.564526768,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
22.608241772,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
22.650892776,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
22.692899489,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
22.738792952,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
22.775623455,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
22.825146127,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
22.873092632,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
22.914313011,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
22.95335289,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
22.995708144,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
23.040420357,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
23.101145363,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
23.142588867,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
23.187534413,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
23.224098625,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
23.272628172,0.6,-0.6,0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
23.314170843,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
23.351851263,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
23.3859086,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
23.436931313,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
23.473319942,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
23.514588738,-0.5120890983333327,-0.5120890983333327,-0.5120890983333327,-0.5120890983333327,true,DEFAULT,CLOSED,CLOSED,HIGH
23.554448492,-0.5258540163333324,-0.5258540163333324,-0.5258540163333324,-0.5258540163333324,true,DEFAULT,CLOSED,CLOSED,HIGH
23.61832029,-0.5391307816666663,-0.5391307816666663,-0.5391307816666663,-0.5391307816666663,true,DEFAULT,CLOSED,CLOSED,HIGH
23.656899336,-0.560429255999999,-0.560429255999999,-0.560429255999999,-0.560429255999999,true,DEFAULT,CLOSED,CLOSED,HIGH
23.709590674,-0.5732933129999994,-0.5732933129999994,-0.5732933129999994,-0.5732933129999994,true,DEFAULT,CLOSED,CLOSED,HIGH
23.748444178,-0.5908822729999995,-0.5908822729999995,-0.5908822729999995,-0.5908822729999995,true,DEFAULT,CLOSED,CLOSED,HIGH
23.796600975,-0.6,-0.6,-0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
23.83597102,-0.6,-0.6,-0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
23.875270191,-0.6,-0.6,-0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
23.913197361,-0.6,-0.6,-0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
23.953351115,-0.6,-0.6,-0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
23.999798745,-0.6,-0.6,-0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
24.033791332,-0.6,-0.6,-0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
24.077104128,-0.6,-0.6,-0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
24.123085966,-0.6,-0.6,-0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
24.155990344,-0.6,-0.6,-0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
24.192766014,-0.6,-0.6,-0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
24.232741852,-0.6,-0.6,-0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
24.276138356,-0.6,-0.6,-0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
24.33209432,-0.6,-0.6,-0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
24.367640324,-0.6,-0.6,-0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
24.402091994,-0.6,-0.6,-0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
24.437261456,-0.6,-0.6,-0.6,-0.6,true,DEFAULT,CLOSED,CLOSED,HIGH
24.477146585,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
24.511594755,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
24.556598926,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
24.59569568,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
24.645097602,0.0,0.0,0.0,0.0,true,DEFAULT,CLOSED,CLOSED,HIGH
24.682043314,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,HIGH
24.717834026,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,HIGH
24.753714279,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,HIGH
24.793571116,0.5119493900000004,0.5119493900000004,0.5119493900000004,0.5119493900000004,true,DEFAULT,OPEN,CLOSED,HIGH
24.855365956,0.5253319330000004,0.5253319330000004,0.5253319330000004,0.5253319330000004,true,DEFAULT,OPEN,CLOSED,HIGH
24.89306971,0.5458768376666671,0.5458768376666671,0.5458768376666671,0.5458768376666671,true,DEFAULT,OPEN,CLOSED,HIGH
24.931979214,0.5584010056666671,0.5584010056666671,0.5584010056666671,0.5584010056666671,true,DEFAULT,OPEN,CLOSED,HIGH
24.972582426,0.5713820210000004,0.5713820210000004,0.5713820210000004,0.5713820210000004,true,DEFAULT,OPEN,CLOSED,HIGH
25.017202181,0.584945883333333,0.584945883333333,0.584945883333333,0.584945883333333,true,DEFAULT,OPEN,CLOSED,HIGH
25.066067436,0.5998791210000007,0.5998791210000007,0.5998791210000007,0.5998791210000007,true,DEFAULT,OPEN,CLOSED,HIGH
25.131313275,0.6,0.6,0.6,0.6,true,DEFAULT,OPEN,CLOSED,HIGH
25.185389156,0.6,0.6,0.6,0.6,true,DEFAULT,OPEN,CLOSED,HIGH
25.223280743,0.6,0.6,0.6,0.6,true,DEFAULT,OPEN,CLOSED,HIGH
25.267197581,0.6,0.6,0.6,0.6,true,DEFAULT,OPEN,CLOSED,HIGH
25.319554086,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
25.369326133,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
25.419039846,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
25.458760183,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
25.499117812,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
25.5415594,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
25.587119488,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
25.647542327,-0.5225157939999985,0.5225157939999985,-0.5225157939999985,0.5225157939999985,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
25.717863751,-0.5526675674999986,0.5526675674999986,-0.5526675674999986,0.5526675674999986,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
25.769329506,-0.5878351334999987,0.5878351334999987,-0.5878351334999987,0.5878351334999987,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
25.815790844,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
25.863403974,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
25.903807686,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
25.943652857,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
25.997646487,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
26.041106867,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
26.081836954,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
26.127514584,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
26.175263922,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
26.229769427,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
26.281661891,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
26.334387355,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,OPEN,SIDE_INTAKE
26.393463277,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
26.431434198,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
26.473685327,-0.09999999999999998,0.09999999999999998,-1.1,1.1,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
26.513735539,-0.09999999999999998,0.09999999999999998,-1.1,1.1,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
26.563734794,-0.09999999999999998,0.09999999999999998,-1.1,1.1,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
26.615406758,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
26.659373471,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
26.699438558,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
26.756004689,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
26.795807568,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
26.848785323,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
26.886087743,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
26.923371789,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
26.963916376,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
26.997479046,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.031281466,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.072790595,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.128804018,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.166828313,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.208116359,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.248714321,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.285172658,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.324352246,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.363237541,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.403051795,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.440131966,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.478755928,-0.6,0.6,-0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.517840432,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.55373556,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.594445523,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.631096652,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.679345031,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.727950995,0.5161685433333337,0.5161685433333337,0.5161685433333337,0.5161685433333337,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.772593791,0.5322925589999995,0.5322925589999995,0.5322925589999995,0.5322925589999995,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.815219128,0.5471856436666668,0.5471856436666668,0.5471856436666668,0.5471856436666668,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.855299674,0.5613870896666668,0.5613870896666668,0.5613870896666668,0.5613870896666668,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.898088053,0.5747436743333338,0.5747436743333338,0.5747436743333338,0.5747436743333338,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
27.954737017,0.5890034536666668,0.5890034536666668,0.5890034536666668,0.5890034536666668,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
28.003298939,0.6,0.6,0.6,0.6,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
28.046879193,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
28.081702739,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
28.126177535,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
28.168306747,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
28.204471084,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
28.251882672,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
28.294815718,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
28.334697056,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,SIDE_INTAKE
28.377969602,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
28.41368273,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
28.451798317,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
28.500501697,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
28.542170951,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
28.588763831,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
28.62901821,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
28.668048756,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
28.709218968,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
28.763496099,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
28.812263645,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
28.854832108,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
28.903577779,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
28.943751075,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
28.986507079,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.035245751,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.076325255,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.12058101,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.159983139,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.193812975,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.235063688,0.5112937233333336,0.5112937233333336,0.5112937233333336,0.5112937233333336,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.280960942,0.525024030333333,0.525024030333333,0.525024030333333,0.525024030333333,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.34337149,0.5403196150000001,0.5403196150000001,0.5403196150000001,0.5403196150000001,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.390115745,0.561167950666667,0.561167950666667,0.561167950666667,0.561167950666667,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.432567249,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.470355295,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.513567757,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.554544887,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.609873184,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.647379187,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.685126983,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.722472278,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.756821865,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.800928578,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.849758541,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.900791171,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.947894759,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
29.981766304,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
30.01873535,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
30.053074145,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
30.110977276,0.0,0.0,0.0,0.0,true,DEFAULT,OPEN,CLOSED,DEFAULT
